symbol,date,close,high,low,open,volume
KLAC,2013-10-07,42.3892,42.6473,41.8241,42.0404,749796
KLAC,2013-10-08,41.6497,42.6055,41.6357,42.4799,1052442
KLAC,2013-10-09,41.4822,41.8869,41.0427,41.8799,1414478
KLAC,2013-10-10,42.6962,42.752,41.7613,41.8869,1073237
KLAC,2013-10-11,43.031,43.2194,42.4031,42.452,772133
KLAC,2013-10-14,43.8612,43.938,43.052,43.1217,974685
KLAC,2013-10-15,43.2194,43.7426,43.1985,43.5333,1131775
KLAC,2013-10-16,43.8333,43.931,43.0868,43.3171,1085520
KLAC,2013-10-17,44.5693,44.5728,43.345,43.5891,1134662
KLAC,2013-10-18,44.967,45.2635,44.3217,44.5938,1761320
KLAC,2013-10-21,44.9496,45.2286,44.7403,45.0961,1160869
KLAC,2013-10-22,45.2216,45.5216,44.9635,45.2356,1463028
KLAC,2013-10-23,43.9868,44.8868,43.9868,44.6705,1523107
KLAC,2013-10-24,44.4612,44.8519,44.3534,44.7542,1928845
KLAC,2013-10-25,44.5659,44.5798,43.0799,43.4636,2633956
KLAC,2013-10-28,45.1728,45.3263,44.3705,44.3705,1718290
KLAC,2013-10-29,46.1774,46.7774,45.0403,45.0403,3053879
KLAC,2013-10-30,45.9193,46.1984,45.5426,46.0867,1603430
KLAC,2013-10-31,45.7658,46.4216,45.7658,45.9891,1329447
KLAC,2013-11-01,45.2705,45.9734,44.8519,45.9681,1380848
KLAC,2013-11-04,44.9775,45.267,44.6845,45.2565,1463533
KLAC,2013-11-05,44.6286,45.0821,44.3496,44.3496,1558341
KLAC,2013-11-06,45.103,45.1868,44.6705,45.0682,931695
KLAC,2013-11-07,44.5519,45.2426,44.4263,44.9565,1228937
KLAC,2013-11-08,45.2077,45.2077,44.3217,44.6426,816933
KLAC,2013-11-11,43.7984,44.5868,43.5054,44.51,1950348
KLAC,2013-11-12,44.1752,44.231,43.3519,43.3519,989417
KLAC,2013-11-13,44.6007,44.6007,43.6589,43.8333,1031031
KLAC,2013-11-14,44.0035,44.6148,43.9543,44.5797,1056237
KLAC,2013-11-15,44.6359,44.678,43.4344,44.0668,1912535
KLAC,2013-11-18,44.1792,44.7623,44.0808,44.7132,943054
KLAC,2013-11-19,43.5749,44.1722,43.4415,43.8279,1198406
KLAC,2013-11-20,43.4696,43.9895,43.2588,43.87,838114
KLAC,2013-11-21,44.5516,44.7272,43.5468,43.7646,984678
KLAC,2013-11-22,44.6078,44.952,44.4953,44.7694,1209442
KLAC,2013-11-25,44.5867,44.7272,44.39,44.6288,864215
KLAC,2013-11-26,45.2823,45.4439,44.6007,44.7413,894828
KLAC,2013-11-27,44.9872,45.3876,44.7904,45.0363,1110157
KLAC,2013-11-29,44.8747,45.3244,44.8677,44.8958,385920
KLAC,2013-12-02,44.7202,45.1748,44.6288,44.685,856133
KLAC,2013-12-03,44.7272,45.3033,44.4251,44.5094,965146
KLAC,2013-12-04,43.5117,44.7834,42.507,44.5164,3780775
KLAC,2013-12-05,43.4274,43.7717,43.2236,43.5539,1675293
KLAC,2013-12-06,44.0176,44.2986,43.7576,43.9614,1033345
KLAC,2013-12-09,44.1089,44.2424,43.849,43.9965,1080995
KLAC,2013-12-10,43.8209,44.1722,43.5497,44.0597,904235
KLAC,2013-12-11,43.5398,44.1054,43.5258,43.9473,799001
