symbol,date,close,high,low,open,volume
TSLA,2013-10-07,183.07,186.73,180.26,182.46,11467310
TSLA,2013-10-08,174.73,185.93,173.21,184.4,13735604
TSLA,2013-10-09,168.78,174.99,161.5,174.73,15301616
TSLA,2013-10-10,172.93,175.75,169.69,173.09,8883910
TSLA,2013-10-11,178.7,179.288,171.2,172.75,8311086
TSLA,2013-10-14,179.72,182.5,174.15,175,7769630
TSLA,2013-10-15,183.94,188.789,183.18,185.28,10978536
TSLA,2013-10-16,183.56,187.3,182.09,184.9,8205367
TSLA,2013-10-17,182.802,184.8,180.99,183.54,6704968
TSLA,2013-10-18,183.4,185.96,182.52,184.15,5930815
TSLA,2013-10-21,172.6,183.39,171,183.28,11532131
TSLA,2013-10-22,171.54,177.78,166.11,170.5,11394675
TSLA,2013-10-23,164.5,171.81,160.15,168.91,13327739
TSLA,2013-10-24,173.15,174.5,162.8255,165,10825667
TSLA,2013-10-25,169.66,174.5,166.8,174.21,7595458
TSLA,2013-10-28,162.86,170.5,162.2,170.18,7841727
TSLA,2013-10-29,164.47,165.4458,153,162.76,14111737
TSLA,2013-10-30,159.22,167.6799,158.17,164.63,8401756
TSLA,2013-10-31,159.94,162.44,153.3,155.67,9340455
TSLA,2013-11-01,162.17,165.9,160.41,163,7180583
TSLA,2013-11-04,175.2,175.3899,164.22,165,13120374
TSLA,2013-11-05,176.81,181.43,171.3601,180,22467101
TSLA,2013-11-06,151.16,160.73,146.355,154.81,31071726
TSLA,2013-11-07,139.772,145.65,137.62,144.19,22284744
TSLA,2013-11-08,137.95,140.6,132.32,136.48,22477861
TSLA,2013-11-11,144.698,145.42,137.1,141,13997591
TSLA,2013-11-12,137.8,144.7,136.18,144.69,14985162
TSLA,2013-11-13,138.7,142.37,136.3425,140.84,12658272
TSLA,2013-11-14,137.6,140.4,134.111,138.92,12203700
TSLA,2013-11-15,135.45,137.95,134.35,136.85,9900176
TSLA,2013-11-18,121.58,135.45,119.61,135.27,23138242
TSLA,2013-11-19,126.09,129,119.22,119.43,19816154
TSLA,2013-11-20,121.11,127.45,119.06,126.08,13849554
TSLA,2013-11-21,122.1,124.789,120.25,122.89,11903803
TSLA,2013-11-22,121.38,122.75,117.93,121.58,11104146
TSLA,2013-11-25,120.84,125.84,120.3,124.5,10275348
TSLA,2013-11-26,120.5,122.72,116.1,119.38,13885522
TSLA,2013-11-27,126.94,126.95,119.52,121.6,12367634
TSLA,2013-11-29,127.28,130.59,126.98,129.77,9716219
TSLA,2013-12-02,124.17,128.55,123.931,126.35,7751211
TSLA,2013-12-03,144.7,144.94,131.59,132.68,25682404
TSLA,2013-12-04,138.95,144.43,137.13,144.32,13147688
TSLA,2013-12-05,140.48,143.35,139.5,140.15,9288415
TSLA,2013-12-06,137.36,142.49,136.3,141.51,7909596
TSLA,2013-12-09,141.6,141.7,134.21,137,9061485
TSLA,2013-12-10,142.19,145.87,139.86,140.05,10748234
TSLA,2013-12-11,139.65,143.05,139.49,141.88,7137842
TSLA,2013-12-12,147.47,148.24,138.53,139.7,10767791
TSLA,2013-12-13,147.654,151.8,147.32,148.05,10599775
TSLA,2013-12-16,147.94,150.43,146.1,148.48,6675276
TSLA,2013-12-17,152.46,154.63,146.3235,147.58,10494969
TSLA,2013-12-18,147.98,154.9,145.95,152.24,11581897
TSLA,2013-12-19,140.72,147,139.1,146.9,12758613
TSLA,2013-12-20,143.24,144.35,141.58,141.58,7422537
TSLA,2013-12-23,143.55,146.24,142.601,144.85,5385506
TSLA,2013-12-24,151.41,154.97,149.82,150,9941485
TSLA,2013-12-26,155.5,158,154.29,155.04,7129526
TSLA,2013-12-27,151.12,155.4999,150.8,155.3,5469064
TSLA,2013-12-30,152.44,154.81,150.75,151.12,4472076
TSLA,2013-12-31,150.429,153.2,148.661,152.32,4266710
TSLA,2014-01-02,150.1,152.4769,146.55,149.8,6195355
TSLA,2014-01-03,149.56,152.19,148.601,150,4698839
TSLA,2014-01-06,147,150.4,145.24,150,5367320
TSLA,2014-01-07,149.36,150.4,145.25,147.62,5041806
TSLA,2014-01-08,151.28,153.7,148.76,148.85,6166674
TSLA,2014-01-09,147.53,153.43,146.85,152.5,5388905
TSLA,2014-01-10,145.7199,148.9,142.25,148.46,7450531
TSLA,2014-01-13,139.34,147,137.82,145.78,6324647
TSLA,2014-01-14,161.27,162,136.671,140.5,27935828
TSLA,2014-01-15,164.13,172.23,162.1,168.45,20488981
TSLA,2014-01-16,170.97,172.7,162.4,162.5,11982099
TSLA,2014-01-17,170.01,173.2,167.95,170.19,9216028
TSLA,2014-01-21,176.68,177.29,170.81,171.24,9745765
TSLA,2014-01-22,178.56,180.319,174.76,177.81,7036758
TSLA,2014-01-23,181.5,182.38,173.42,177.23,7899515
TSLA,2014-01-24,174.6,180.48,173.531,177.85,7711296
TSLA,2014-01-27,169.62,177.92,164.71,175.16,8737773
TSLA,2014-01-28,178.38,178.98,171,171.5,6128237
TSLA,2014-01-29,175.23,179.09,173.131,175.3,5956817
TSLA,2014-01-30,182.84,184.78,177.01,178,8575210
TSLA,2014-01-31,181.41,186,178.5146,178.85,6512951
TSLA,2014-02-03,177.11,184.8797,175.16,182.89,6778609
TSLA,2014-02-04,178.73,181.6,176.2,180.7,4690883
TSLA,2014-02-05,174.42,180.59,169.36,178.3,7275952
TSLA,2014-02-06,178.38,180.11,176,176.3,5847953
TSLA,2014-02-07,186.53,186.63,179.6,181.01,8964054
TSLA,2014-02-10,196.56,199.3,189.32,189.34,12989286
TSLA,2014-02-11,196.62,202.2,192.7,199.19,10734472
TSLA,2014-02-12,195.32,198.269,194.32,195.78,5181313
TSLA,2014-02-13,199.63,202.72,193.25,193.34,8174049
TSLA,2014-02-14,198.23,201.88,197,198.1,6173462
TSLA,2014-02-18,203.7,206,201.3601,205.244,9355871
