symbol,date,close,high,low,open,volume
NFLX,2013-10-07,45.4514,46.71,45.45,46.2914,14635236
NFLX,2013-10-08,43.1885,45.9314,42.795,45.6128,28559517
NFLX,2013-10-09,41.2042,42.9392,40.4,42.89,41971580
NFLX,2013-10-10,43.4277,43.9185,42.3428,43,30694699
NFLX,2013-10-11,42.9782,43.9442,42.8757,43.473,19200349
NFLX,2013-10-14,46.3371,46.4671,43.7142,44.3728,45659733
NFLX,2013-10-15,45.9557,46.7614,45.62,46.4428,26909701
NFLX,2013-10-16,46.1254,46.5,45.4657,45.73,18876487
NFLX,2013-10-17,47.1571,47.1728,45.6657,46.03,19329877
NFLX,2013-10-18,47.6428,48.0685,46.8,47.7142,25454926
NFLX,2013-10-21,50.7128,50.7736,48.5857,48.9885,65089920
NFLX,2013-10-22,46.0748,55.5942,45.9285,55.4057,181099968
NFLX,2013-10-23,47.1771,47.8842,45.2857,45.3314,58429168
NFLX,2013-10-24,47.3171,48.1214,46.2371,47.3485,33559561
NFLX,2013-10-25,46.8615,48.1714,46.5585,47.2857,24083199
NFLX,2013-10-28,44.8571,47.28,44.5442,46.43,34260884
NFLX,2013-10-29,46.7571,46.7671,44.1714,45.51,30966593
NFLX,2013-10-30,45.4485,46.99,45.0885,46.96,21676340
NFLX,2013-10-31,46.0685,46.6642,45.1,45.4442,18489681
NFLX,2013-11-01,47.0378,47.6428,46.5571,46.9757,22035902
NFLX,2013-11-04,48.2285,48.2557,46.45,47.2785,21940562
NFLX,2013-11-05,48.7857,48.9142,47.5785,47.9342,17320345
NFLX,2013-11-06,47.9471,49.1957,47.5414,48.4985,20793808
NFLX,2013-11-07,46.6942,48.5242,46.4514,48.4285,20042456
NFLX,2013-11-08,47.8428,47.9428,46.5028,46.7028,19467805
NFLX,2013-11-11,48.2728,48.5,46.9457,47.5357,16824262
NFLX,2013-11-12,47.6757,48.5,47.3357,48.0257,12248586
NFLX,2013-11-13,47.8977,47.9228,47.0142,47.6028,11995886
NFLX,2013-11-14,48.9385,49.1428,47.8742,47.97,20121241
NFLX,2013-11-15,49.9657,49.9842,49.0114,49.2285,20190324
NFLX,2013-11-18,48.8242,50.0699,48.5,49.9999,20262865
NFLX,2013-11-19,48.1842,49.5457,47.7485,48.6814,17057670
NFLX,2013-11-20,48.5028,49.4785,48.2357,49.05,19488707
NFLX,2013-11-21,49.7857,49.8114,48.81,48.8914,16015048
NFLX,2013-11-22,49.6928,50.0857,49.1428,49.8328,14211113
NFLX,2013-11-25,50.0342,50.4185,49.2871,49.5571,13986546
NFLX,2013-11-26,50.7428,50.9228,49.6528,50.0714,14689080
NFLX,2013-11-27,51.7842,51.9779,50.5057,51.0157,16832907
NFLX,2013-11-29,52.2571,52.5428,51.8585,52.0071,8388135
NFLX,2013-12-02,51.9885,52.5657,51.3728,52.1257,11676875
NFLX,2013-12-03,51.8485,51.9399,50.9285,51.6985,13403565
NFLX,2013-12-04,50.8957,52.6642,50.8928,51.5128,19399457
NFLX,2013-12-05,51.1514,51.5899,50.4842,51.1142,13793178
NFLX,2013-12-06,50.6342,51.6185,50.2857,51.5771,12082035
NFLX,2013-12-09,50.8099,51.4099,50.5157,50.7385,11724300
NFLX,2013-12-10,51.8714,52.0628,50.4742,50.7214,14102669
NFLX,2013-12-11,51.9971,53.0228,51.7457,52.0528,20100801
NFLX,2013-12-12,53.3328,53.5485,51.9357,51.9528,21318766
NFLX,2013-12-13,52.7099,53.8571,52.6871,53.7357,17876628
NFLX,2013-12-16,52.3299,52.9999,52.0357,52.8542,13921404
NFLX,2013-12-17,53.5528,53.9571,52.3242,52.3928,18516771
NFLX,2013-12-18,53.7485,53.8571,52.3585,53.4085,19895029
NFLX,2013-12-19,53.8199,54.2657,53.3357,53.4571,13856626
NFLX,2013-12-20,53.6671,54.2414,53.4771,53.7857,18822132
NFLX,2013-12-23,54.3685,54.7757,53.8044,54.0985,12662944
NFLX,2013-12-24,54.0557,54.8514,53.9257,54.3942,5577845
NFLX,2013-12-26,53.8471,54.4157,53.6905,54.0157,12275704
NFLX,2013-12-27,52.4999,54.1071,52.2585,53.8728,16954049
NFLX,2013-12-30,52.4271,52.7914,51.2914,52.5171,15080219
NFLX,2013-12-31,52.5957,52.7357,51.9471,52.2142,10527202
NFLX,2014-01-02,51.8314,52.5114,51.5428,52.4014,12333979
NFLX,2014-01-03,51.8714,52.4956,51.8428,51.9999,10818885
NFLX,2014-01-06,51.3671,52.0442,50.4757,51.8899,15503915
NFLX,2014-01-07,48.5,49.6985,48.1528,49.6842,36210153
NFLX,2014-01-08,48.7128,49.4257,48.0742,48.1042,20018985
NFLX,2014-01-09,48.15,49.14,47.8571,48.8242,17017301
NFLX,2014-01-10,47.4485,48.3767,47.2185,48.2957,16249758
NFLX,2014-01-13,48.1157,49.81,47.3042,47.3042,27247857
NFLX,2014-01-14,48.28,48.8,47.51,48.7771,19770296
NFLX,2014-01-15,47.1971,48.3671,45.5814,47.8571,40479404
NFLX,2014-01-16,47.3828,47.6957,46.0028,46.9157,21139797
NFLX,2014-01-17,47.1485,47.8314,46.8914,47.4385,16434446
NFLX,2014-01-21,46.9585,47.496,45.75,47.4614,25240754
NFLX,2014-01-22,47.6757,47.777,46.7644,47.0714,49331009
NFLX,2014-01-23,55.5314,56.5185,53.9271,55.3428,91360052
NFLX,2014-01-24,55.1542,55.8142,54.7685,54.8114,35713125
NFLX,2014-01-27,54.4614,55.9285,52.9371,55.3414,32589193
NFLX,2014-01-28,58.1099,58.2014,54.3942,54.4742,43746773
NFLX,2014-01-29,57.2028,58.1914,56.8642,57.5885,29026893
NFLX,2014-01-30,57.8099,58.4557,57.3585,58.1571,18408341
NFLX,2014-01-31,58.4757,58.9142,57.4714,57.4728,23646686
NFLX,2014-02-03,57.7685,58.8785,57.2449,58.8428,20153441
NFLX,2014-02-04,57.9871,58.3614,56.7157,57.9214,18101433
NFLX,2014-02-05,57.7742,58.2499,56.8571,57.5928,16782612
NFLX,2014-02-06,58.2728,58.7014,57.2028,58.0599,12906831
NFLX,2014-02-07,61.4257,61.4999,58.6514,59.0628,33050829
NFLX,2014-02-10,61.4914,61.7671,60.6114,61.3471,13848555
NFLX,2014-02-11,61.9985,62.2512,60.7871,61.4228,13684454
NFLX,2014-02-12,61.2757,62.1285,60.7914,62.1114,15682919
NFLX,2014-02-13,62.3642,62.7842,60.7144,60.8128,18723075
NFLX,2014-02-14,62.2157,62.5285,61.6699,62.4371,12087859
NFLX,2014-02-18,62.4071,63.0348,61.1428,62.4228,15518349
NFLX,2014-02-19,61.1757,62.3214,61.1385,61.6671,16050517
NFLX,2014-02-20,62.1357,62.5385,61.3085,61.4785,12013281
NFLX,2014-02-21,61.7471,62.6714,61.3788,62.6714,13523055
NFLX,2014-02-24,63.8571,64.2414,61.2142,62.2099,26097533
NFLX,2014-02-25,64.7185,65.3985,63.5714,64.2857,18736487
NFLX,2014-02-26,64.1128,65.1428,63.7142,65.1285,15018031
NFLX,2014-02-27,64.6042,64.8751,63.9771,63.9771,10326036
NFLX,2014-02-28,63.6614,64.8856,62.9999,64.7328,15774983
NFLX,2014-03-03,63.6557,63.6785,62.5857,63.0271,13523895
