symbol,date,close,high,low,open,volume
ORCL,2013-10-07,30.6416,31.0148,30.5949,30.6603,14150068
ORCL,2013-10-08,30.2031,30.7162,30.1097,30.6323,23848397
ORCL,2013-10-09,30.0351,30.2824,29.8578,30.2777,19655994
ORCL,2013-10-10,30.7815,30.7909,30.1751,30.3057,21580694
ORCL,2013-10-11,31.0335,31.1454,30.7349,30.8655,14018293
ORCL,2013-10-14,31.0521,31.1174,30.6882,30.8002,12875408
ORCL,2013-10-15,30.5576,31.0335,30.511,30.9215,20677823
ORCL,2013-10-16,30.8095,30.9775,30.6882,30.7069,16398317
ORCL,2013-10-17,30.6696,30.8375,30.3383,30.4363,22821934
ORCL,2013-10-18,30.6976,30.7862,30.371,30.5576,17472685
ORCL,2013-10-21,30.7442,31.1641,30.6323,31.0055,16529864
ORCL,2013-10-22,30.6976,30.9215,30.6509,30.8749,19741876
ORCL,2013-10-23,30.511,30.6882,30.2637,30.6603,24609977
ORCL,2013-10-24,30.8562,31.0241,30.5389,30.5483,26563848
ORCL,2013-10-25,30.9308,31.2481,30.8002,30.9868,19820599
ORCL,2013-10-28,30.9215,31.2201,30.8749,31.0148,17562225
ORCL,2013-10-29,31.4534,31.472,31.0148,31.0148,15954725
ORCL,2013-10-30,31.2854,31.6773,31.1874,31.556,14959201
ORCL,2013-10-31,31.2574,31.64,31.2014,31.2574,16171506
ORCL,2013-11-01,31.2854,31.556,31.1921,31.444,15115766
ORCL,2013-11-04,31.4534,31.5,31.2201,31.444,12725040
ORCL,2013-11-05,31.2574,31.4347,31.1734,31.3041,11161503
ORCL,2013-11-06,31.7892,32.0412,31.3694,31.4067,25180868
ORCL,2013-11-07,31.7239,32.1531,31.668,31.8919,17101231
ORCL,2013-11-08,32.0505,32.0505,31.5,31.6493,14028333
ORCL,2013-11-11,32.0692,32.3118,31.9852,32.0132,11415081
ORCL,2013-11-12,32.3771,32.517,31.9759,32.1531,16144984
ORCL,2013-11-13,32.657,32.657,32.2744,32.2838,14803329
ORCL,2013-11-14,32.0785,32.2558,31.7799,31.8826,25790902
ORCL,2013-11-15,32.5823,32.5917,32.0132,32.0598,21477665
ORCL,2013-11-18,32.5917,32.7783,32.489,32.545,15093178
ORCL,2013-11-19,32.4331,32.6477,32.3118,32.6477,14532934
ORCL,2013-11-20,32.4237,32.629,32.3491,32.5077,12165500
ORCL,2013-11-21,32.601,32.7036,32.3864,32.5077,11773038
ORCL,2013-11-22,32.4984,32.6243,32.355,32.489,13826338
ORCL,2013-11-25,32.4517,32.6197,32.2838,32.5823,14753849
ORCL,2013-11-26,32.5917,32.8063,32.2931,32.3677,28403658
ORCL,2013-11-27,32.9276,33.0302,32.6757,32.713,16120157
ORCL,2013-11-29,32.9276,33.0489,32.6943,32.7503,11851511
ORCL,2013-12-02,32.7316,33.0209,32.6197,33.0022,20284374
ORCL,2013-12-03,32.7223,32.7596,32.5077,32.6477,16545317
ORCL,2013-12-04,32.7223,32.8249,32.489,32.5637,20003993
ORCL,2013-12-05,32.517,32.8156,32.489,32.8156,20839845
ORCL,2013-12-06,33.1049,33.1329,32.7503,32.797,15997321
ORCL,2013-12-09,33.2168,33.3568,33.0302,33.1049,16795203
ORCL,2013-12-10,32.4704,33.0955,32.4424,33.0489,25491928
ORCL,2013-12-11,32.2464,32.713,32.1158,32.6103,17184047
ORCL,2013-12-12,31.3507,31.626,31.0615,31.584,30946095
ORCL,2013-12-13,31.0055,31.444,30.9962,31.4067,18224483
ORCL,2013-12-16,31.2947,31.612,31.1174,31.1641,22757434
ORCL,2013-12-17,31.3787,31.528,31.1454,31.3787,21782112
ORCL,2013-12-18,32.2838,32.4331,31.444,31.6026,40179874
ORCL,2013-12-19,34.1499,34.4858,33.1235,33.1422,62857058
ORCL,2013-12-20,33.9353,34.3318,33.9353,34.1965,40783114
