symbol,date,close,high,low,open,volume
FOXA,2013-10-07,31.4198,32.018,31.3547,32.0085,7760538
FOXA,2013-10-08,30.8026,31.5432,30.7646,31.4388,8898795
FOXA,2013-10-09,30.5747,30.9735,30.3943,30.7599,10553454
FOXA,2013-10-10,31.2109,31.3533,30.6886,30.907,11045055
FOXA,2013-10-11,31.5527,31.5622,30.9925,31.2299,6911200
FOXA,2013-10-14,31.9895,32.075,31.2773,31.3248,8285619
FOXA,2013-10-15,31.7331,32.0227,31.6761,31.7711,9302803
FOXA,2013-10-16,32.2278,32.3883,31.9325,32.0275,7124833
FOXA,2013-10-17,32.5877,32.6826,32.037,32.1224,8908886
FOXA,2013-10-18,32.5307,32.8441,32.4927,32.8061,8056808
FOXA,2013-10-21,32.6637,32.8156,32.4738,32.4832,6972056
FOXA,2013-10-22,33.1099,33.2714,32.6921,32.7966,9596830
FOXA,2013-10-23,33.015,33.1669,32.7871,32.8631,7647925
FOXA,2013-10-24,33.4043,33.4518,33.0245,33.1479,12017650
FOXA,2013-10-25,33.1004,33.5467,33.0435,33.5182,15476436
FOXA,2013-10-28,33.0729,33.2619,32.958,33.1194,8458674
FOXA,2013-10-29,33.0625,33.1906,32.8156,32.9295,6008308
FOXA,2013-10-30,32.2221,33.1859,32.056,33.0814,16362005
FOXA,2013-10-31,32.3608,32.7111,32.2506,32.3503,11359305
FOXA,2013-11-01,32.6352,32.7586,32.3218,32.7586,8492305
FOXA,2013-11-04,32.4263,32.7776,32.2364,32.7586,6574483
FOXA,2013-11-05,32.3693,32.4263,30.1094,30.1094,9559022
FOXA,2013-11-06,32.2079,33.6502,32.075,32.6826,18028793
FOXA,2013-11-07,31.1444,32.3788,30.9925,32.1794,19983055
FOXA,2013-11-08,32.1319,32.1794,31.2109,31.3723,13908788
FOXA,2013-11-11,31.7711,32.1319,31.7094,32.037,6687914
FOXA,2013-11-12,31.4957,31.6771,31.1919,31.6002,13788917
FOXA,2013-11-13,31.9895,32.037,31.2014,31.2394,11256656
FOXA,2013-11-14,32.4073,32.6257,31.8945,32.0939,9606321
FOXA,2013-11-15,32.4643,32.6637,32.2838,32.3598,7595979
FOXA,2013-11-18,32.0465,32.5497,31.8091,32.3978,9427561
FOXA,2013-11-19,31.5812,32.1129,31.4957,31.9705,10364865
FOXA,2013-11-20,31.4483,31.7806,31.2963,31.6192,8550289
