symbol,date,close,high,low,open,volume
MDLZ,2013-10-07,28.1401,28.2774,27.7468,27.8931,5559073
MDLZ,2013-10-08,28.0761,28.41,28.067,28.1676,7503790
MDLZ,2013-10-09,28.0029,28.3506,27.948,28.2133,6387108
MDLZ,2013-10-10,28.5427,28.6799,28.1401,28.2865,6873232
MDLZ,2013-10-11,28.2234,28.561,28.0761,28.5152,11706256
MDLZ,2013-10-14,28.067,28.2774,27.8291,28.1401,13245358
MDLZ,2013-10-15,27.9572,28.2133,27.8291,28.1127,7339643
MDLZ,2013-10-16,28.7577,28.8171,28.1041,28.2225,9253271
MDLZ,2013-10-17,29.5398,29.5902,28.5152,28.6616,10015020
MDLZ,2013-10-18,29.6816,29.7228,29.3477,29.5307,9721158
MDLZ,2013-10-21,29.7228,29.732,29.5307,29.6039,6231230
MDLZ,2013-10-22,30.4281,30.72,29.7137,29.8051,10335869
MDLZ,2013-10-23,30.2891,30.5096,30.2351,30.2808,9415535
MDLZ,2013-10-24,30.4181,30.4455,30.0247,30.2717,6237173
MDLZ,2013-10-25,30.6285,30.6468,30.1985,30.5187,5989990
MDLZ,2013-10-28,30.7108,31.0036,30.4821,30.5004,8765191
MDLZ,2013-10-29,31.0127,31.0402,30.6925,30.848,6175057
MDLZ,2013-10-30,30.9532,31.1957,30.7794,31.1042,8517887
MDLZ,2013-10-31,30.784,31.0767,30.4547,30.8755,11928634
MDLZ,2013-11-01,30.7291,30.9121,30.5736,30.8755,8102724
MDLZ,2013-11-04,30.7474,30.9853,30.4913,30.7657,7165280
MDLZ,2013-11-05,30.5919,30.7932,30.4089,30.5644,5198982
MDLZ,2013-11-06,30.5919,30.6422,30.1802,30.3357,9292489
MDLZ,2013-11-07,29.3569,30.3998,29.0824,30.3998,20978183
MDLZ,2013-11-08,29.8966,30.0247,29.055,29.302,13468231
MDLZ,2013-11-11,29.6084,30.0887,29.5397,29.9332,11415583
MDLZ,2013-11-12,29.6679,29.7411,29.3386,29.5764,6893690
MDLZ,2013-11-13,30.473,30.4913,29.8966,30.4089,12794043
MDLZ,2013-11-14,31.2506,31.3329,30.473,30.5736,12977693
MDLZ,2013-11-15,31.1499,31.3786,30.9578,31.095,12755434
MDLZ,2013-11-18,31.0676,31.2963,30.9487,31.0859,7313697
MDLZ,2013-11-19,30.848,31.1637,30.6651,30.7932,5377561
MDLZ,2013-11-20,30.6376,31.1133,30.5827,30.8938,6382238
MDLZ,2013-11-21,30.967,31.0585,30.537,30.6742,5877367
MDLZ,2013-11-22,31.0036,31.2506,30.72,30.7566,7165151
MDLZ,2013-11-25,30.7474,31.2323,30.6834,31.1865,6465411
MDLZ,2013-11-26,31.0036,31.2872,30.7383,30.8114,7694681
MDLZ,2013-11-27,31.0859,31.1408,30.6468,30.9212,5732820
MDLZ,2013-11-29,30.6742,31.0813,30.3174,30.8572,4302865
MDLZ,2013-12-02,30.5919,30.7932,30.3906,30.7383,5877009
MDLZ,2013-12-03,31.0127,31.461,30.8206,31.1042,10507382
MDLZ,2013-12-04,31.3512,31.3878,30.5736,30.7108,9212065
MDLZ,2013-12-05,31.4701,31.5113,30.967,31.1865,8722652
MDLZ,2013-12-06,32.1014,32.138,31.6805,31.8909,10192820
MDLZ,2013-12-09,31.7354,32.202,31.6714,32.0922,10238774
MDLZ,2013-12-10,31.1591,31.7171,31.1042,31.6531,9193717
MDLZ,2013-12-11,31.1774,31.5616,31.1225,31.2689,7306864
MDLZ,2013-12-12,31.0859,31.31,30.8206,30.9395,11828681
MDLZ,2013-12-13,30.967,31.3146,30.8389,31.3055,6474067
MDLZ,2013-12-16,30.9715,31.2231,30.8846,30.967,6876667
MDLZ,2013-12-17,31.0676,31.2231,30.8389,30.8938,7676321
MDLZ,2013-12-18,31.6897,31.7171,30.6468,31.0676,9707115
MDLZ,2013-12-19,31.4976,31.6805,31.0585,31.6439,10425368
MDLZ,2013-12-20,31.7171,31.9641,31.2506,31.4335,18869583
MDLZ,2013-12-23,31.7446,31.9001,31.5799,31.7263,7284654
MDLZ,2013-12-24,31.7629,31.8681,31.6348,31.6622,2648478
MDLZ,2013-12-26,31.9367,32.0007,31.6897,31.7537,4235987
MDLZ,2013-12-27,32.0653,32.102,31.9183,32.0836,3429804
MDLZ,2013-12-30,32.2673,32.2857,31.7162,31.7162,3981789
MDLZ,2013-12-31,32.4235,32.5429,32.102,32.3408,5234269
MDLZ,2014-01-02,31.9734,32.3298,31.9183,32.1755,6213092
MDLZ,2014-01-03,31.9183,32.1571,31.8081,31.9459,5300668
MDLZ,2014-01-06,31.7162,32.0928,31.5785,32.0102,7416765
MDLZ,2014-01-07,31.9734,32.0836,31.6887,31.707,6846389
MDLZ,2014-01-08,31.9826,32.0193,31.7713,31.8724,9278139
MDLZ,2014-01-09,32.4786,32.5153,31.7346,31.7622,10606443
MDLZ,2014-01-10,32.8827,32.9195,32.3385,32.598,12548556
MDLZ,2014-01-13,32.3316,32.8736,32.2444,32.6807,11635168
MDLZ,2014-01-14,32.5153,32.7266,31.4407,31.4499,8904143
MDLZ,2014-01-15,32.7909,33.0113,32.3316,32.5062,12169904
MDLZ,2014-01-16,32.7909,33.1108,32.4327,32.7633,14005640
MDLZ,2014-01-17,32.3776,32.7725,32.1388,32.5888,17311737
MDLZ,2014-01-21,31.6428,32.0579,31.1927,32.0561,27930949
MDLZ,2014-01-22,31.6428,32.0285,31.5968,31.7622,10834080
MDLZ,2014-01-23,31.6428,31.8448,31.3488,31.5142,9557106
MDLZ,2014-01-24,30.9079,31.6703,30.8804,31.6611,22654939
MDLZ,2014-01-27,30.8712,31.1008,30.6783,30.8988,8846061
MDLZ,2014-01-28,30.9814,31.2111,30.8069,30.8253,7512313
MDLZ,2014-01-29,30.3017,30.7702,30.2191,30.6048,14317553
MDLZ,2014-01-30,30.2466,30.5589,30.2282,30.3017,8166002
MDLZ,2014-01-31,30.0905,30.3568,29.6496,29.6771,11070504
MDLZ,2014-02-03,29.4659,30.1272,29.4108,30.1272,13055698
MDLZ,2014-02-04,29.4016,29.6588,29.273,29.6312,10135901
MDLZ,2014-02-05,29.4751,29.6542,29.2454,29.2454,8234064
MDLZ,2014-02-06,30.0354,30.1272,29.521,29.5761,7092188
MDLZ,2014-02-07,30.2466,30.366,30.0262,30.2466,7187398
MDLZ,2014-02-10,30.4211,30.4395,30.0813,30.118,4559930
MDLZ,2014-02-11,30.5681,30.6829,30.2163,30.3017,6559052
MDLZ,2014-02-12,30.5038,30.7426,30.3568,30.7426,7560518
MDLZ,2014-02-13,31.2386,31.2662,30.1088,30.1915,11350366
MDLZ,2014-02-14,31.3396,31.4866,31.0182,31.0733,11111051
MDLZ,2014-02-18,31.4039,31.5096,31.1743,31.4591,9426655
MDLZ,2014-02-19,31.4682,31.5509,31.2111,31.2478,8625885
MDLZ,2014-02-20,31.6703,31.9413,31.4039,31.4223,7997966
MDLZ,2014-02-21,31.505,32.102,31.505,32.102,8145893
MDLZ,2014-02-24,31.5968,31.8448,31.4407,31.4682,7195643
MDLZ,2014-02-25,31.1835,31.6887,31.1835,31.6152,12672899
MDLZ,2014-02-26,31.1559,31.4315,31.0549,31.1927,6744023
MDLZ,2014-02-27,31.0916,31.1734,30.9263,31.009,9536699
MDLZ,2014-02-28,31.257,31.4545,30.5314,30.6232,11922840
MDLZ,2014-03-03,31.0457,31.1192,30.8391,30.9539,7875400
MDLZ,2014-03-04,31.5142,31.5785,31.1559,31.2294,6436744
